2020-10-30T02:53:43.554858+00:00,app[web.1]:,AB_TESTING:,A,1604026418747,1604026423527,mp4,raxwcwaci
2020-10-30T02:53:43.718482+00:00,app[web.1]:,AB_TESTING:,A,1604026418747,1604026423691,mp4,raxwcwaci
2020-10-30T02:53:43.917785+00:00,app[web.1]:,AB_TESTING:,A,1604026418747,1604026423890,mp4,raxwcwaci
2020-10-30T02:53:46.912779+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,0,0,yfovfjmyo
2020-10-30T02:53:51.236726+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026431206,mp1,yfovfjmyo
2020-10-30T02:53:51.396587+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026431371,mp1,yfovfjmyo
2020-10-30T02:53:51.540253+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026431513,mp1,yfovfjmyo
2020-10-30T02:53:52.387397+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026432364,mp2,yfovfjmyo
2020-10-30T02:53:52.562173+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026432537,mp2,yfovfjmyo
2020-10-30T02:53:52.712110+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026432686,mp2,yfovfjmyo
2020-10-30T02:53:52.861221+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026432834,mp2,yfovfjmyo
2020-10-30T02:53:53.631862+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026433601,mp3,yfovfjmyo
2020-10-30T02:53:53.785629+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026433756,mp3,yfovfjmyo
2020-10-30T02:53:53.935200+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026433909,mp3,yfovfjmyo
2020-10-30T02:53:55.034697+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026435001,mp4,yfovfjmyo
2020-10-30T02:53:55.211696+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026435174,mp4,yfovfjmyo
2020-10-30T02:53:55.357748+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026435333,mp4,yfovfjmyo
2020-10-30T02:53:55.524414+00:00,app[web.1]:,AB_TESTING:,A,1604026426883,1604026435499,mp4,yfovfjmyo
2020-10-30T02:54:14.306526+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026454175,mp1,pqpnr
2020-10-30T02:54:14.359886+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026454334,mp1,pqpnr
2020-10-30T02:54:14.545365+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026454515,mp1,pqpnr
2020-10-30T02:54:15.222114+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026455194,mp2,pqpnr
2020-10-30T02:54:15.409898+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026455383,mp2,pqpnr
2020-10-30T02:54:15.607588+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026455579,mp2,pqpnr
2020-10-30T02:54:16.414015+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026456381,mp3,pqpnr
2020-10-30T02:54:16.588844+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026456562,mp3,pqpnr
2020-10-30T02:54:16.748968+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026456721,mp3,pqpnr
2020-10-30T02:54:17.657128+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026457628,mp4,pqpnr
2020-10-30T02:54:17.827628+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026457799,mp4,pqpnr
2020-10-30T02:54:18.000115+00:00,app[web.1]:,AB_TESTING:,B,1604025345070,1604026457974,mp4,pqpnr
2020-10-30T02:54:19.308569+00:00,app[web.1]:,AB_TESTING:,C,1604026459277,0,0,pqpnr
2020-10-30T02:54:27.005299+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,0,0,sgfekcqyr
2020-10-30T02:54:28.215615+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026468188,mp1,sgfekcqyr
2020-10-30T02:54:28.394963+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026468368,mp1,sgfekcqyr
2020-10-30T02:54:28.545140+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026468519,mp1,sgfekcqyr
2020-10-30T02:54:29.119058+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026469086,mp2,sgfekcqyr
2020-10-30T02:54:29.269063+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026469242,mp2,sgfekcqyr
2020-10-30T02:54:29.435330+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026469409,mp2,sgfekcqyr
2020-10-30T02:54:30.257427+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026470229,mp3,sgfekcqyr
2020-10-30T02:54:30.443154+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026470416,mp3,sgfekcqyr
2020-10-30T02:54:30.607674+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026470581,mp3,sgfekcqyr
2020-10-30T02:54:31.165826+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026471132,mp4,sgfekcqyr
2020-10-30T02:54:31.344868+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026471315,mp4,sgfekcqyr
2020-10-30T02:54:31.522585+00:00,app[web.1]:,AB_TESTING:,A,1604026466978,1604026471496,mp4,sgfekcqyr
2020-10-30T02:54:35.025225+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,0,0,luopchayfr
2020-10-30T02:54:36.126419+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026476093,mp1,luopchayfr
2020-10-30T02:54:36.278847+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026476251,mp1,luopchayfr
2020-10-30T02:54:36.396882+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026476369,mp1,luopchayfr
2020-10-30T02:54:37.188064+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026477158,mp2,luopchayfr
2020-10-30T02:54:37.338889+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026477307,mp2,luopchayfr
2020-10-30T02:54:37.476504+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026477449,mp2,luopchayfr
2020-10-30T02:54:38.400089+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026478368,mp3,luopchayfr
2020-10-30T02:54:38.570371+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026478541,mp3,luopchayfr
2020-10-30T02:54:39.100789+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026479069,mp3,luopchayfr
2020-10-30T02:54:39.400360+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026479370,mp3,luopchayfr
2020-10-30T02:54:40.443235+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026480416,mp4,luopchayfr
2020-10-30T02:54:40.627228+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026480598,mp4,luopchayfr
2020-10-30T02:54:40.804633+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026480778,mp4,luopchayfr
2020-10-30T02:54:41.329157+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026481290,mp4,luopchayfr
2020-10-30T02:54:41.635679+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026481603,mp4,luopchayfr
2020-10-30T02:54:42.248969+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026482220,mp4,luopchayfr
2020-10-30T02:54:42.433660+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026482407,mp4,luopchayfr
2020-10-30T02:54:42.608671+00:00,app[web.1]:,AB_TESTING:,A,1604026474995,1604026482582,mp4,luopchayfr
2020-10-30T02:54:46.149332+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,0,0,gygmihrs
2020-10-30T02:54:47.173940+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026487141,mp1,gygmihrs
2020-10-30T02:54:47.340067+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026487313,mp1,gygmihrs
2020-10-30T02:54:47.506584+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026487480,mp1,gygmihrs
2020-10-30T02:54:48.075935+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026488046,mp2,gygmihrs
2020-10-30T02:54:48.276740+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026488250,mp2,gygmihrs
2020-10-30T02:54:48.447948+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026488422,mp2,gygmihrs
2020-10-30T02:54:49.250873+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026489225,mp3,gygmihrs
2020-10-30T02:54:49.417670+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026489391,mp3,gygmihrs
2020-10-30T02:54:49.566752+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026489541,mp3,gygmihrs
2020-10-30T02:54:50.264179+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026490225,mp4,gygmihrs
2020-10-30T02:54:50.415741+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026490390,mp4,gygmihrs
2020-10-30T02:54:51.099671+00:00,app[web.1]:,AB_TESTING:,B,1604026486121,1604026491069,mp4,gygmihrs
2020-10-30T02:54:54.956414+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,0,0,thny
2020-10-30T02:54:56.179317+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026496144,mp1,thny
2020-10-30T02:54:56.350222+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026496324,mp1,thny
2020-10-30T02:54:56.467288+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026496440,mp1,thny
2020-10-30T02:54:57.144210+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026497112,mp2,thny
2020-10-30T02:54:57.317636+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026497290,mp2,thny
2020-10-30T02:54:58.152695+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026498126,mp3,thny
2020-10-30T02:54:58.310298+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026498285,mp3,thny
2020-10-30T02:54:58.469894+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026498442,mp3,thny
2020-10-30T02:54:58.979030+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026498952,mp4,thny
2020-10-30T02:54:59.231467+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026499198,mp4,thny
2020-10-30T02:54:59.378159+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026499353,mp4,thny
2020-10-30T02:54:59.555708+00:00,app[web.1]:,AB_TESTING:,B,1604026494929,1604026499528,mp4,thny
2020-10-30T02:55:00.425445+00:00,app[web.1]:,AB_TESTING:,C,1604026500398,0,0,thny
2020-10-30T02:55:05.874306+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,0,0,melqnmq
2020-10-30T02:55:06.768467+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026506741,mp1,melqnmq
2020-10-30T02:55:06.928985+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026506903,mp1,melqnmq
2020-10-30T02:55:08.038402+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026508002,mp3,melqnmq
2020-10-30T02:55:08.404716+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026508368,mp3,melqnmq
2020-10-30T02:55:09.052238+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026509020,mp4,melqnmq
2020-10-30T02:55:09.213180+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026509186,mp4,melqnmq
2020-10-30T02:55:09.407707+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026509378,mp4,melqnmq
2020-10-30T02:55:09.596395+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026509572,mp4,melqnmq
2020-10-30T02:55:09.781356+00:00,app[web.1]:,AB_TESTING:,B,1604026505836,1604026509755,mp4,melqnmq
2020-10-30T02:55:13.556010+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,0,0,rqqcrpxds
2020-10-30T02:55:14.423189+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,1604026514384,mp1,rqqcrpxds
2020-10-30T02:55:14.945730+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,1604026514918,mp2,rqqcrpxds
2020-10-30T02:55:15.843362+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,1604026515808,mp3,rqqcrpxds
2020-10-30T02:55:16.556313+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,1604026516520,mp4,rqqcrpxds
2020-10-30T02:55:16.715290+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,1604026516689,mp4,rqqcrpxds
2020-10-30T02:55:16.897921+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,1604026516872,mp4,rqqcrpxds
2020-10-30T02:55:17.117636+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,1604026517091,mp4,rqqcrpxds
2020-10-30T02:55:17.297485+00:00,app[web.1]:,AB_TESTING:,B,1604026513526,1604026517273,mp4,rqqcrpxds
2020-10-30T02:55:20.537430+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,0,0,aicgft
2020-10-30T02:55:21.414833+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026521383,mp1,aicgft
2020-10-30T02:55:21.555710+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026521532,mp1,aicgft
2020-10-30T02:55:21.721187+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026521696,mp1,aicgft
2020-10-30T02:55:22.262465+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026522231,mp2,aicgft
2020-10-30T02:55:22.420945+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026522397,mp2,aicgft
2020-10-30T02:55:22.555276+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026522531,mp2,aicgft
2020-10-30T02:55:23.377229+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026523352,mp3,aicgft
2020-10-30T02:55:23.526164+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026523501,mp3,aicgft
2020-10-30T02:55:23.652757+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026523626,mp3,aicgft
2020-10-30T02:55:24.392586+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026524364,mp4,aicgft
2020-10-30T02:55:24.793695+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026524766,mp4,aicgft
2020-10-30T02:55:25.068153+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026525042,mp4,aicgft
2020-10-30T02:55:25.297258+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026525270,mp4,aicgft
2020-10-30T02:55:26.215369+00:00,app[web.1]:,AB_TESTING:,A,1604026520504,1604026526191,mp2,aicgft
2020-10-30T02:55:29.836804+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,0,0,vanhawyhm
2020-10-30T02:55:30.707788+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026530682,mp1,vanhawyhm
2020-10-30T02:55:31.317296+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026531291,mp2,vanhawyhm
2020-10-30T02:55:32.085497+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026532059,mp3,vanhawyhm
2020-10-30T02:55:32.621115+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026532592,mp3,vanhawyhm
2020-10-30T02:55:33.130521+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026533091,mp4,vanhawyhm
2020-10-30T02:55:33.432400+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026533403,mp4,vanhawyhm
2020-10-30T02:55:33.640331+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026533614,mp4,vanhawyhm
2020-10-30T02:55:33.784535+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026533756,mp4,vanhawyhm
2020-10-30T02:55:33.940606+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026533914,mp4,vanhawyhm
2020-10-30T02:55:34.110113+00:00,app[web.1]:,AB_TESTING:,B,1604026529807,1604026534082,mp4,vanhawyhm
2020-10-30T02:55:36.894159+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,0,0,jlcxtt
2020-10-30T02:55:37.595340+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026537570,mp1,jlcxtt
2020-10-30T02:55:37.743407+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026537717,mp1,jlcxtt
2020-10-30T02:55:37.893192+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026537866,mp1,jlcxtt
2020-10-30T02:55:38.435245+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026538403,mp2,jlcxtt
2020-10-30T02:55:38.638054+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026538613,mp2,jlcxtt
2020-10-30T02:55:38.815686+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026538787,mp2,jlcxtt
2020-10-30T02:55:39.495191+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026539465,mp3,jlcxtt
2020-10-30T02:55:39.663949+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026539639,mp3,jlcxtt
2020-10-30T02:55:39.803829+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026539771,mp3,jlcxtt
2020-10-30T02:55:40.639824+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026540613,mp4,jlcxtt
2020-10-30T02:55:40.806740+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026540780,mp4,jlcxtt
2020-10-30T02:55:40.977799+00:00,app[web.1]:,AB_TESTING:,A,1604026536861,1604026540944,mp4,jlcxtt
2020-10-30T02:55:47.017680+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,0,0,ahqmktl
2020-10-30T02:55:47.910340+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026547873,mp1,ahqmktl
2020-10-30T02:55:48.098778+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026548070,mp1,ahqmktl
2020-10-30T02:55:48.312807+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026548285,mp1,ahqmktl
2020-10-30T02:55:48.789914+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026548764,mp2,ahqmktl
2020-10-30T02:55:48.932637+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026548906,mp2,ahqmktl
2020-10-30T02:55:49.104237+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026549079,mp2,ahqmktl
2020-10-30T02:55:49.927411+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026549897,mp3,ahqmktl
2020-10-30T02:55:50.099983+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026550071,mp3,ahqmktl
2020-10-30T02:55:50.230813+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026550204,mp3,ahqmktl
2020-10-30T02:55:50.992021+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026550960,mp4,ahqmktl
2020-10-30T02:55:51.152495+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026551126,mp4,ahqmktl
2020-10-30T02:55:51.296067+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026551267,mp4,ahqmktl
2020-10-30T02:55:51.531597+00:00,app[web.1]:,AB_TESTING:,A,1604026546990,1604026551505,mp4,ahqmktl
2020-10-30T02:55:52.703600+00:00,app[web.1]:,AB_TESTING:,C,1604026552677,0,0,ahqmktl
2020-10-30T02:55:56.270407+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,0,0,iyqjnqc
2020-10-30T02:55:57.238371+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026557211,mp1,iyqjnqc
2020-10-30T02:55:57.432073+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026557407,mp1,iyqjnqc
2020-10-30T02:55:57.949416+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026557920,mp2,iyqjnqc
2020-10-30T02:55:58.112239+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026558085,mp2,iyqjnqc
2020-10-30T02:55:58.682768+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026558643,mp3,iyqjnqc
2020-10-30T02:55:59.493687+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026559463,mp4,iyqjnqc
2020-10-30T02:55:59.684504+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026559658,mp4,iyqjnqc
2020-10-30T02:55:59.817752+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026559793,mp4,iyqjnqc
2020-10-30T02:55:59.968712+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026559942,mp4,iyqjnqc
2020-10-30T02:56:00.139079+00:00,app[web.1]:,AB_TESTING:,A,1604026556242,1604026560110,mp4,iyqjnqc
2020-10-30T02:56:00.852195+00:00,app[web.1]:,AB_TESTING:,C,1604026560824,0,0,iyqjnqc
2020-10-30T02:56:15.058182+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,0,0,naxpkuq
2020-10-30T02:56:16.077045+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026576045,mp1,naxpkuq
2020-10-30T02:56:16.254495+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026576227,mp1,naxpkuq
2020-10-30T02:56:16.591034+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026576558,mp1,naxpkuq
2020-10-30T02:56:16.767737+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026576740,mp1,naxpkuq
2020-10-30T02:56:17.256556+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026577227,mp2,naxpkuq
2020-10-30T02:56:17.425521+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026577399,mp2,naxpkuq
2020-10-30T02:56:17.546678+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026577517,mp2,naxpkuq
2020-10-30T02:56:18.462576+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026578430,mp3,naxpkuq
2020-10-30T02:56:18.614560+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026578587,mp3,naxpkuq
2020-10-30T02:56:18.739650+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026578713,mp3,naxpkuq
2020-10-30T02:56:19.574022+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026579542,mp4,naxpkuq
2020-10-30T02:56:19.706059+00:00,app[web.1]:,AB_TESTING:,B,1604026575029,1604026579675,mp4,naxpkuq
2020-10-30T02:56:32.809148+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,0,0,jojaouzn
2020-10-30T02:56:33.759272+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026593727,mp1,jojaouzn
2020-10-30T02:56:34.358717+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026594332,mp1,jojaouzn
2020-10-30T02:56:34.518145+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026594490,mp1,jojaouzn
2020-10-30T02:56:34.673179+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026594648,mp1,jojaouzn
2020-10-30T02:56:35.302590+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026595269,mp2,jojaouzn
2020-10-30T02:56:35.452379+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026595427,mp2,jojaouzn
2020-10-30T02:56:35.579680+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026595553,mp2,jojaouzn
2020-10-30T02:56:36.567901+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026596535,mp3,jojaouzn
2020-10-30T02:56:36.703708+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026596669,mp3,jojaouzn
2020-10-30T02:56:36.847362+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026596820,mp3,jojaouzn
2020-10-30T02:56:37.493311+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026597457,mp4,jojaouzn
2020-10-30T02:56:37.641526+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026597613,mp4,jojaouzn
2020-10-30T02:56:37.802590+00:00,app[web.1]:,AB_TESTING:,A,1604026592780,1604026597771,mp4,jojaouzn
2020-10-30T02:56:41.039769+00:00,app[web.1]:,AB_TESTING:,B,1604026601009,0,0,pycyfluh
2020-10-30T02:56:46.657147+00:00,app[web.1]:,AB_TESTING:,B,1604026601009,1604026606620,mp1,pycyfluh
