2020-10-30T01:01:52.228071+00:00,app[web.1]:,AB_TESTING:,B,1604019668050.00,1604019712212.00,mp2,zqideic,,,
2020-10-30T01:01:52.889670+00:00,app[web.1]:,AB_TESTING:,C,1604019712828.00,0.00,0.00,kdmaklqwwm,,,
2020-10-30T01:01:57.198319+00:00,app[web.1]:,AB_TESTING:,B,1604019668050.00,1604019717103.00,mp4,zqideic,,,
2020-10-30T01:01:58.480673+00:00,app[web.1]:,AB_TESTING:,C,1604019718461.00,0.00,0.00,zqideic,,,
2020-10-30T01:02:10.496605+00:00,app[web.1]:,AB_TESTING:,B,1604019731207.00,0.00,0.00,tqfhwom,,,
2020-10-30T01:02:11.795551+00:00,app[web.1]:,AB_TESTING:,B,1604019731207.00,1604019732504.00,mp1,tqfhwom,,,
2020-10-30T01:02:13.351240+00:00,app[web.1]:,AB_TESTING:,B,1604019731207.00,1604019734057.00,mp2,tqfhwom,,,
2020-10-30T01:02:15.262303+00:00,app[web.1]:,AB_TESTING:,B,1604019731207.00,1604019735972.00,mp3,tqfhwom,,,
2020-10-30T01:02:16.907721+00:00,app[web.1]:,AB_TESTING:,B,1604019731207.00,1604019737619.00,mp4,tqfhwom,,,
2020-10-30T01:02:18.855094+00:00,app[web.1]:,AB_TESTING:,B,1604019731207.00,1604019739563.00,mp4,tqfhwom,,,
2020-10-30T01:02:19.866246+00:00,app[web.1]:,AB_TESTING:,B,1604019731207.00,1604019740575.00,mp3,tqfhwom,,,
2020-10-30T01:02:21.328602+00:00,app[web.1]:,AB_TESTING:,C,1604019742044.00,0.00,0.00,tqfhwom,,,
2020-10-30T01:02:29.452086+00:00,app[web.1]:,AB_TESTING:,C,1604019749175.00,0.00,0.00,tluatyy,,,
2020-10-30T01:02:38.230439+00:00,app[web.1]:,AB_TESTING:,B,1604019758944.00,0.00,0.00,tqfhwom,,,
2020-10-30T01:02:40.171027+00:00,app[web.1]:,AB_TESTING:,B,1604019758944.00,1604019760880.00,mp1,tqfhwom,,,
2020-10-30T01:02:41.470780+00:00,app[web.1]:,AB_TESTING:,B,1604019758944.00,1604019762178.00,mp2,tqfhwom,,,
2020-10-30T01:02:41.694316+00:00,app[web.1]:,AB_TESTING:,B,1604019758944.00,1604019762405.00,mp2,tqfhwom,,,
2020-10-30T01:02:42.999654+00:00,app[web.1]:,AB_TESTING:,B,1604019758944.00,1604019763710.00,mp3,tqfhwom,,,
2020-10-30T01:02:43.978751+00:00,app[web.1]:,AB_TESTING:,B,1604019758944.00,1604019764688.00,mp4,tqfhwom,,,
2020-10-30T01:02:44.134328+00:00,app[web.1]:,AB_TESTING:,B,1604019758944.00,1604019764846.00,mp4,tqfhwom,,,
2020-10-30T01:02:44.325713+00:00,app[web.1]:,AB_TESTING:,B,1604019758944.00,1604019765036.00,mp4,tqfhwom,,,
2020-10-30T01:02:46.660603+00:00,app[web.1]:,AB_TESTING:,C,1604019767374.00,0.00,0.00,tqfhwom,,,
2020-10-30T01:03:48.305738+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:03:51.609149+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020123855.00,mp1,rdlqowal,,,
2020-10-30T01:03:54.070740+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020126294.00,mp2,rdlqowal,,,
2020-10-30T01:03:54.811687+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020127061.00,mp1,rdlqowal,,,
2020-10-30T01:03:55.281563+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020127507.00,mp1,rdlqowal,,,
2020-10-30T01:03:55.468565+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020127723.00,mp2,rdlqowal,,,
2020-10-30T01:03:55.691924+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020127931.00,mp2,rdlqowal,,,
2020-10-30T01:03:56.526982+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020128775.00,mp3,rdlqowal,,,
2020-10-30T01:03:56.728953+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020128969.00,mp3,rdlqowal,,,
2020-10-30T01:03:56.872706+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020129130.00,mp3,rdlqowal,,,
2020-10-30T01:03:58.008187+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020130237.00,mp4,rdlqowal,,,
2020-10-30T01:03:58.331937+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020130572.00,mp4,rdlqowal,,,
2020-10-30T01:03:58.491027+00:00,app[web.1]:,AB_TESTING:,B,1604020120555.00,1604020130745.00,mp4,rdlqowal,,,
2020-10-30T01:03:59.532022+00:00,app[web.1]:,AB_TESTING:,C,1604020131784.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:09.406604+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:10.200726+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020142452.00,mp2,rdlqowal,,,
2020-10-30T01:04:10.396269+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020142645.00,mp2,rdlqowal,,,
2020-10-30T01:04:10.876142+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020143115.00,mp1,rdlqowal,,,
2020-10-30T01:04:11.049113+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020143296.00,mp1,rdlqowal,,,
2020-10-30T01:04:12.080545+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020144308.00,mp3,rdlqowal,,,
2020-10-30T01:04:12.237086+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020144479.00,mp3,rdlqowal,,,
2020-10-30T01:04:12.606857+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020144808.00,mp4,rdlqowal,,,
2020-10-30T01:04:12.731777+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020144976.00,mp4,rdlqowal,,,
2020-10-30T01:04:12.917453+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020145145.00,mp4,rdlqowal,,,
2020-10-30T01:04:13.088291+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020145319.00,mp4,rdlqowal,,,
2020-10-30T01:04:13.918021+00:00,app[web.1]:,AB_TESTING:,A,1604020141659.00,1604020146131.00,mp3,rdlqowal,,,
2020-10-30T01:04:14.676042+00:00,app[web.1]:,AB_TESTING:,C,1604020146917.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:17.957867+00:00,app[web.1]:,AB_TESTING:,C,1604020150202.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:22.199826+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:22.883504+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,1604020155141.00,mp1,rdlqowal,,,
2020-10-30T01:04:23.392416+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,1604020155627.00,mp2,rdlqowal,,,
2020-10-30T01:04:23.547314+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,1604020155805.00,mp2,rdlqowal,,,
2020-10-30T01:04:23.708135+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,1604020155965.00,mp2,rdlqowal,,,
2020-10-30T01:04:24.552975+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,1604020156793.00,mp4,rdlqowal,,,
2020-10-30T01:04:24.720989+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,1604020156967.00,mp4,rdlqowal,,,
2020-10-30T01:04:25.009343+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,1604020157256.00,mp3,rdlqowal,,,
2020-10-30T01:04:25.203272+00:00,app[web.1]:,AB_TESTING:,A,1604020154424.00,1604020157426.00,mp3,rdlqowal,,,
2020-10-30T01:04:26.043939+00:00,app[web.1]:,AB_TESTING:,C,1604020158303.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:30.951380+00:00,app[web.1]:,AB_TESTING:,C,1604020163172.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:36.904477+00:00,app[web.1]:,AB_TESTING:,A,1604020169044.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:39.047335+00:00,app[web.1]:,AB_TESTING:,A,1604020171302.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:40.471770+00:00,app[web.1]:,AB_TESTING:,A,1604020171302.00,1604020172662.00,mp1,rdlqowal,,,
2020-10-30T01:04:40.925036+00:00,app[web.1]:,AB_TESTING:,A,1604020171302.00,1604020173163.00,mp2,rdlqowal,,,
2020-10-30T01:04:43.285671+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:43.915209+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020176145.00,mp4,rdlqowal,,,
2020-10-30T01:04:44.367859+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020176609.00,mp3,rdlqowal,,,
2020-10-30T01:04:44.987759+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020177236.00,mp4,rdlqowal,,,
2020-10-30T01:04:46.282297+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020178516.00,mp2,rdlqowal,,,
2020-10-30T01:04:46.751014+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020178976.00,mp3,rdlqowal,,,
2020-10-30T01:04:46.889853+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020179132.00,mp3,rdlqowal,,,
2020-10-30T01:04:47.561135+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020179798.00,mp1,rdlqowal,,,
2020-10-30T01:04:48.146757+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020180391.00,mp4,rdlqowal,,,
2020-10-30T01:04:48.316486+00:00,app[web.1]:,AB_TESTING:,A,1604020175524.00,1604020180547.00,mp4,rdlqowal,,,
2020-10-30T01:04:49.241181+00:00,app[web.1]:,AB_TESTING:,C,1604020181459.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:50.890527+00:00,app[web.1]:,AB_TESTING:,C,1604020183127.00,0.00,0.00,rdlqowal,,,
2020-10-30T01:04:57.314713+00:00,app[web.1]:,AB_TESTING:,A,1604020169044.00,1604020189562.00,mp3,rdlqowal,,,
2020-10-30T01:04:57.511537+00:00,app[web.1]:,AB_TESTING:,A,1604020169044.00,1604020189758.00,mp3,rdlqowal,,,
2020-10-30T01:04:57.855051+00:00,app[web.1]:,AB_TESTING:,A,1604020169044.00,1604020190100.00,mp4,rdlqowal,,,
2020-10-30T01:04:58.079124+00:00,app[web.1]:,AB_TESTING:,A,1604020169044.00,1604020190307.00,mp4,rdlqowal,,,
2020-10-30T01:04:58.236717+00:00,app[web.1]:,AB_TESTING:,A,1604020169044.00,1604020190475.00,mp4,rdlqowal,,,
2020-10-30T01:04:58.412345+00:00,app[web.1]:,AB_TESTING:,A,1604020169044.00,1604020190652.00,mp4,rdlqowal,,,
2020-10-30T01:04:58.973522+00:00,app[web.1]:,AB_TESTING:,A,1604020169044.00,1604020191219.00,mp2,rdlqowal,,,
